区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,杭州,2021,财政决算报告,human,卫生,卫生健康支出38.2亿元,382000.0,,杭州2021决算.txt
东部,杭州,2021,财政决算报告,human,农林水支出,农林水支出17.5亿元,175000.0,,杭州2021决算.txt
东部,杭州,2022,财政决算报告,human,制造业,"市财政投入39.12亿元,优化完善数字经济和制造业产业政策体",391200.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,人才,"政投入52.35亿元,支持科技创新和人才投入,深化“名校名院名",523500.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,physical,系统,"政投入31.88亿元,扎实推进生态文明示范创建、生态系统治理和",318800.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,physical,城市,"市财政投入41.73亿元,完善城市数字化治理体",417300.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,教育,"政投入78.6亿元,加快推动基础教育全域优质均衡发展,推进职",786000.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,保障,"市财政投入61.67亿元,全力保障常态化疫",616700.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,社保,"岗补助等政策,全市向企业返还、发放、减征社保相关资金120.21亿元,惠及企业182.46万家次",1202100.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,福利,预算经济分类:机关工资福利支出57.61亿元、机关商品和服务支,576100.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,physical,资本性支出,出11.06亿元、机关资本性支出3648万元、对事业单位经常性补,3648.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,physical,园区,用于交通基础设施94.3亿元、市政和产业园区基础设施7.7亿元、社会事业21.94亿元,943000.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,科学技术支出,科学技术支出26.73亿元,267300.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,文化,文化旅游体育与传媒支出22.71亿元,227100.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,就业,社会保障与就业支出62.54亿元,625400.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,卫生,卫生健康支出53.4亿元,534000.0,,杭州2022决算.txt
东部,杭州,2022,财政决算报告,human,农林水支出,农林水支出7.64亿元,76400.0,,杭州2022决算.txt
东部,杭州,2023,财政决算报告,human,就业,投入76.8亿元，支持企业减负稳岗，帮助重点群体就业创业，,768000.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,保障,公共预算用于社会保障等民生支出37.74亿元、年末累计结余,377400.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,福利,政府预算经济分类：机关工资福利支出60.05亿元、机关商品,600500.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,服务,和服务支出11.59亿元、机关资本性支出3621万元、对事业单,115900.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,保障,用于社会保障等民生支出6.66亿元、年末累计结余5.09亿元，,66600.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,保险,保险基金支出预算由年初的590.9亿元调整为630.8亿元，增,5909000.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,保障,要用于保障性安居工程163.27亿元、交通基础设施61.43亿元、,1632700.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,physical,基础设施,要用于交通基础设施41.34亿元、社会事业6.9亿元、农林水,413400.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,physical,市政,制，增强省市政策合力，统筹资金490亿元支持8个领域7615,4900000.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,教育,教育支出94.66亿元,946600.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,科学技术支出,科学技术支出39.53亿元,395300.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,文化,文化旅游体育与传媒支出26.16亿元,261600.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,就业,社会保障与就业支出68.94亿元,689400.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,卫生,卫生健康支出48.98亿元,489800.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,农林水支出,农林水支出11.29亿元,112900.0,,杭州2023决算.txt
东部,杭州,2023,财政决算报告,human,教育,政专户支出9.8亿元，主要是按规定纳入财政专户管理的市属学校教育,98000.0,,杭州2023决算.txt
东部,杭州,2024,财政决算报告,human,消费券,"级配套资金47.6亿元,市区联动放大消费券叠加效应,激活消费",476000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,physical,物流,"市财政投入20亿元,支持现代商贸、物流体系高质量发展,",200000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,physical,建设,"市财政投入181.8亿元,聚焦超大城市建设和治理,持续完善以轨",1818000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,医院,"市财政投入44.4亿元,持续推进公立医院改革和",444000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,养老,"政投入79.8亿元,支持城乡居民基本养老保险基础养老金市域同",798000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,人才,"财政投入46.3亿元,统筹推进乡村产业、人才、文化、生态、组织等",463000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,福利,预算经济分类:机关工资福利支出61.2亿元、机关商品和服务支,612000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,补助,出11.3亿元、机关资本性支出3331万元、对事业单位经常性补助,3331.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,科学技术支出,科学技术支出40.3亿元,403000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,文化,文化旅游体育与传媒支出15.1亿元,151000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,就业,社会保障与就业支出66.5亿元,665000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,卫生,卫生健康支出38.2亿元,382000.0,,杭州2024决算.txt
东部,杭州,2024,财政决算报告,human,农林水支出,农林水支出17.5亿元,175000.0,,杭州2024决算.txt
东部,杭州,2025,财政预算报告,physical,物流,"市财政投入20亿元,支持现代商贸、物流",200000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,physical,建设,"市财政投入181.8亿元,聚焦超大城市建设和治理,持续完善以轨",1818000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,医院,"市财政投入44.4亿元,持续推进公立医院",444000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,养老,"市财政投入79.8亿元,支持城乡居民基本养老保险基础养老",798000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,文化,"政投入20.1亿元,持续推进宋韵文化传世工程,支持西湖综合保",201000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,人才,"市财政投入46.3亿元,统筹推进乡村产业、人才、文化、生",463000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,对口支援,"全市投入21亿元,持续开展与新疆、西藏、四川等地对口支援",210000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,physical,建设,"市财政安排34.3亿元,支持生态建设和生物多样性保护,",343000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,教育,"市财政安排128.8亿元,支持教育公共资源均",1288000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,医院,"市财政安排55.1亿元,加快推进市属医院一体化、集团化",551000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,保障,"预算用于社会保障等民生支出18.4亿元,累计结余6.5亿元,支",184000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,科学技术支出,"(5)科学技术支出267.8亿元,剔除上年钱塘区按规定补列支",2678000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,服务,"其他一般公共服务支出5.5亿元,为预算的102.9%,增",55000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,文化,"(6)文化旅游体育与传媒支出15.1亿元,为预算的111%,下",151000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,文化,"其他文化旅游体育与传媒支出4.4亿元,为预算的90.8%,下",44000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,养老,"行政事业单位养老支出24.4亿元,为预算的93.8%,下",244000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,physical,邮政业支出,"邮政业支出300万元,为预算的100%,与上年持平",300.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,资源勘探工业信息等支出,"(13)资源勘探工业信息等支出53.6亿元,为预算的165.3%,",536000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,支持中小企业发展和管理支出,"支持中小企业发展和管理支出655万元,为预算的196.7%,",655.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,资源勘探工业信息等支出,"其他资源勘探工业信息等支出31.3亿元,为年中新增省补",313000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,金融部门行政支出,"金融部门行政支出2396万元,为预算的78.9%",2396.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,援助其他地区支出,"(16)援助其他地区支出1.8亿元,为预算的101.1%,下",18000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,自然资源海洋气象等支出,"(17)自然资源海洋气象等支出4.2亿元,为预算的89.5%,下",42000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,应急,"(20)灾害防治及应急管理支出3亿元,为预算的105.1%,增",30000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,科学技术支出,科学技术支出40.3亿元,403000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,文化,文化旅游体育与传媒支出15.1亿元,151000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,就业,社会保障与就业支出66.5亿元,665000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,卫生,卫生健康支出38.2亿元,382000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,农林水支出,农林水支出17.5亿元,175000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,福利,预算经济分类:机关工资福利支出61.2亿元、机关商品和服务支,612000.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,补助,出11.3亿元、机关资本性支出3331万元、对事业单位经常性补助,3331.0,,杭州市2025年预算.txt
东部,杭州,2025,财政预算报告,human,社区,"(10)城乡社区支出23.6亿元,与上年基本持平",236000.0,,杭州市2025年预算.txt
